,IPC_CHL,FX_ARG,IPC_ARG,FX_ARG_BLUE,FX_PER,IPC_PER,FX_BOL,IPC_BOL,FX_BRA,IPC_BRA,FX_USA,IPC_USA,FX_CAN,IPC_CAN,FX_ESP,IPC_ESP,FX_FRA,IPC_FRA,FX_DEU,IPC_DEU,FX_GBR,IPC_GBR,FX_CHN,IPC_CHN,FX_AUS,IPC_AUS
2012-10-01,2.9,100.64318181818182,,,183.6509090909091,109.32555549485848,69.31330948491927,119.787447578766,234.31909090909093,0.590023952028014,475.3627272727272,231.638,481.7959090909091,130.55279279324446,616.305909090909,143.15517973407597,616.305909090909,124.8276107849235,616.305909090909,122.64023344193237,764.1381818181818,2.4,75.78090909090909,1.7,489.3609090909091,146.99981649877307
2012-11-01,2.1,100.215,,,184.97,109.57259533915466,70.0300194028066,120.33645172467334,232.6525,0.6000731796560438,480.5705,231.249,481.801,130.71655493908946,616.391,143.4437715517363,616.391,125.02909373973448,616.391,122.84363568148846,766.8,2.4,77.13550000000001,2.0,499.997,147.2140318697371
2012-12-01,1.5,97.88526315789473,,,185.9068421052632,109.81963518345084,69.55261667468025,120.88545587058069,229.0784210526316,0.790102455920449,477.1284210526316,231.221,482.23263157894735,130.8805225040591,625.4347368421053,143.73294515230782,625.4347368421053,125.2309019060978,625.4347368421053,123.04737526931844,769.6515789473684,2.4,76.55684210526316,2.5,499.6868421052631,147.42855940588782
2013-01-01,1.6,95.56545454545454,,,185.35590909090908,110.066675027747,68.99309983188046,121.434460016488,232.8018181818182,0.8599679108165029,472.6686363636363,231.679,476.5786363636364,131.04469574582592,628.0500000000001,144.02270170862823,628.0500000000001,125.4330358089341,628.0500000000001,123.25145276492376,754.9849999999999,2.4,75.96227272727273,2.0,496.24,147.64339956212768
2013-02-01,1.3,94.3525,,,183.265,110.37962630222115,68.69707817235572,122.01801338956784,239.37150000000003,0.599982385838213,472.3445,232.937,468.411,131.1467228644984,631.5235,144.1906763821615,631.5235,125.52296241708429,631.5235,123.40494647160426,732.3715,2.5,75.7875,3.2,487.4465,147.94149117784266
2013-03-01,1.5,92.9865,,,182.202,110.69257757669531,68.81880795588904,122.60156676264766,238.5435,0.470010177170322,472.484,232.282,460.939,131.2488294181521,613.1445,144.3588469657188,613.1445,125.61295349624724,613.1445,123.55863133479824,712.327,2.5,76.07849999999999,2.1,488.331,148.24018463970603
2013-04-01,1.0,91.69545454545454,,,181.9386363636364,111.0055288511695,68.82805051963574,123.1851201357275,235.85454545454547,0.550046018701557,472.1372727272728,231.797,463.45454545454544,131.35101546863248,614.3195454545455,144.52721368779132,614.3195454545455,125.70300909264412,614.3195454545455,123.71250759256633,722.1999999999999,2.2,76.34590909090909,2.4,490.1727272727272,148.5394811628435
2013-05-01,0.9,91.60809523809525,,,181.51333333333332,111.31848012564366,69.88195890328753,123.76867350880734,235.8080952380953,0.369927043670896,479.5828571428571,231.893,470.3776190476191,131.4532810778332,622.3719047619047,144.69577677713676,622.3719047619047,125.7931292525292,622.3719047619047,123.86657548326568,733.5038095238095,2.4,78.09761904761905,2.1,475.6380952380952,148.83938196483408
2013-06-01,1.9,94.4465,,,183.0875,111.63143140011783,73.93526752808752,124.35222688188716,231.99050000000005,0.260099075083357,502.886,232.445,487.9335,131.55562630769606,663.7065,144.86453646277965,663.7065,125.88331402218996,663.7065,124.02083524555026,779.236,2.6,81.9885,2.7,475.53100000000006,149.13988826571511
2013-07-01,2.2,92.94909090909093,,,181.86545454545453,111.944382674592,74.72232273065252,124.935780254967,224.62454545454543,0.0298714719369767,504.9622727272727,232.9,484.8109090909091,131.6580512202111,660.1445454545454,145.03349297401155,660.1445454545454,125.973563447947,660.1445454545454,124.17528711837126,766.7663636363636,2.5,82.30954545454546,2.7,462.6963636363636,149.44100128798723
2013-08-01,2.2,91.99095238095238,,,183.04619047619047,112.25733394906617,75.80290439956734,125.51933362804684,219.25619047619048,0.2399765404099279,512.5885714285714,233.456,493.1066666666667,131.76055587741664,682.884761904762,145.20264654039158,682.884761904762,126.0638775761542,682.884761904762,124.32993134097744,793.8304761904761,2.4,83.79523809523809,2.6,463.1295238095238,149.7427222566192
2013-09-01,2.0,88.14722222222223,,,181.305,112.57028522354034,74.61852428337488,126.10288700112666,220.73944444444444,0.3499778579959589,504.57,233.544,486.1311111111111,131.8631403413993,671.9683333333334,145.3719973917465,671.9683333333334,126.1542564531986,671.9683333333334,124.48476815291554,797.4166666666666,2.4,82.54722222222222,3.1,466.2505555555556,150.04505239905305
2013-10-01,1.5,85.80136363636365,,,180.885,112.8832364980145,74.10413997560534,126.6864403742065,228.8409090909091,0.5699400105376108,500.8063636363637,233.669,483.7136363636364,131.96580467429402,682.6631818181818,145.54154575817114,682.6631818181818,126.2447001255006,682.6631818181818,124.6397977940306,806.2468181818182,2.0,82.14181818181818,3.2,476.2963636363637,150.347992945209
2013-11-01,2.4,86.42999999999999,,,185.78,113.19618777248868,76.71769425884935,127.26999374728634,226.563,0.5401164800680809,519.25,234.1,495.1185,132.06854893828412,701.017,145.7112918700287,701.017,126.33520863951372,701.017,124.79502050446632,835.96,1.9,85.4265,3.0,484.1965,150.6515451274905
2013-12-01,3.0,83.9755,,,190.153,113.50913904696284,78.15018558326655,127.85354712036616,225.7065,0.9199573613781848,529.4505,234.719,497.659,132.17137319560135,725.0805,145.88123595795102,725.0805,126.42578204172494,725.0805,124.95043652466556,866.5795,1.9,87.1635,2.5,476.085,150.95571018078917
2014-01-01,2.8,76.63409090909092,,,191.28500000000005,113.822090321437,79.29821721716083,128.437100493446,225.575,0.549878256220206,537.0295454545454,235.288,491.71863636363634,132.2742775085259,731.7586363636364,146.051378252839,731.7586363636364,126.51642037865447,731.7586363636364,125.10604609537056,884.4181818181819,1.8,88.985,2.5,475.725,151.26048934248993
2014-02-01,3.2,70.59349999999999,,,197.0885,114.1444052619076,81.90696756564579,128.87160431875233,232.6285,0.6899751588089689,554.4085,235.547,501.54,132.48262872787328,756.7774999999999,146.0329733933952,756.7774999999999,126.56982938795764,756.7774999999999,125.20019328764111,917.489,1.6,91.58,2.0,497.18500000000006,151.57057364277517
2014-03-01,3.5,71.21333333333334,,,200.9514285714286,114.46672020237816,83.33854370552184,129.30610814405867,242.1023809523809,0.920048461753542,563.8433333333332,236.028,507.712380952381,132.69130813068475,780.052380952381,146.01457085326436,780.052380952381,126.62326094391727,780.052380952381,125.29441132935573,937.594761904762,1.5,91.56523809523809,2.4,511.5304761904762,151.88129361648512
2014-04-01,4.3,69.34666666666666,,,198.6009523809524,114.78903514284876,78.24071227464498,129.740611969365,248.27428571428567,0.670021906535519,554.6409523809523,236.468,504.5161904761905,132.900316233897,765.6614285714286,145.9961706321542,765.6614285714286,126.67671505605156,765.6614285714286,125.38870027383132,928.1580952380953,1.7,89.12857142857143,1.8,516.4271428571429,152.19265056675155
2014-05-01,4.7,69.1335,,,199.2135,115.11135008331934,82.17237471004749,130.17511579467134,250.08,0.4599312014269359,555.402,236.918,510.0545,133.10965355526093,763.2239999999999,145.97777272977245,763.2239999999999,126.73019173388256,763.2239999999999,125.48306017442508,935.418,1.5,89.01950000000001,2.5,516.897,152.50464579937764
2014-06-01,4.3,68.12142857142857,,,198.0561904761905,115.43366502378991,81.75495358716016,130.60961961997768,247.2461904761905,0.3999949271410869,553.0633333333333,237.231,510.43666666666667,133.31932061334302,751.8719047619047,145.95937714582692,751.8719047619047,126.7836909869364,751.8719047619047,125.5774910845342,934.2590476190476,1.8,88.7552380952381,2.3,517.7261904761905,152.8172806228435
2014-07-01,4.5,68.45636363636363,,,200.4631818181818,115.7559799642605,82.4899160278215,131.044123445284,251.44272727272727,0.0101052971967679,558.2081818181819,237.498,520.5963636363635,133.5293179275265,756.3390909090908,145.94098388002547,756.3390909090908,126.83721282474322,756.3390909090908,125.67199305759614,953.4245454545454,1.6,90.03318181818182,2.3,524.5636363636363,153.1305563483116
2014-08-01,4.5,69.7115,,,205.791,116.07829490473108,85.65041418880841,131.47862727059032,255.219,0.2500808342090389,579.052,237.46,530.0555,133.73964601801285,771.419,145.922592932076,771.419,126.89075725683722,771.419,125.76656614708854,967.8015,1.5,94.053,2.0,538.9024999999999,153.44447428963227
2014-09-01,4.9,70.553,,,207.3,116.40060984520169,87.70869623309399,131.91313109589666,256.014,0.569971425835676,593.4680000000001,237.477,539.882,133.95030540582272,767.0685,145.90420430168635,767.0685,126.94432429275658,767.0685,125.8612104065293,968.4095,1.3,96.5465,1.6,539.568,153.75903576334932
2014-10-01,5.7,69.635,,,203.1159090909091,116.72292478567226,87.23691380276072,132.347634921203,240.8618181818182,0.419919623976515,589.98,237.43,526.1068181818182,134.16129661279763,748.2631818181818,145.88581798856453,748.2631818181818,126.99791394204352,748.2631818181818,125.95592588947656,948.7909090909092,1.3,96.09272727272727,1.6,517.4927272727273,154.0742420887054
2014-11-01,5.5,69.6305,,,202.537,117.04523972614284,87.74813307510216,132.78213874650933,233.02,0.5099800399201629,592.4595,236.983,523.4024999999999,134.372620161601,739.309,145.8674339924185,739.309,127.0515262142443,739.309,126.05071264952886,935.3465,1.1,96.6375,1.4,512.6735,154.39009458764767
2014-12-01,4.6,71.7255,,,207.2705,117.36755466661342,90.67275834846382,133.21664257181567,232.12150000000003,0.779954523339075,612.919,236.252,531.798,134.5842765757195,756.6075,145.8490523129563,756.6075,127.1051611189092,756.6075,126.14557074032496,958.9675,0.6999999999999998,98.9885,1.5,506.5025,154.7065945848332
2015-01-01,4.5,72.25142857142858,,,206.80428571428573,117.689869607084,92.01244832712854,133.651146397122,235.91761904761907,1.23994423453023,620.9095238095239,234.747,514.8166666666666,134.79626637946444,723.5385714285715,145.83067294988598,723.5385714285715,127.15881866559256,723.5385714285715,126.24050021554405,941.6157142857144,0.5,99.76904761904764,0.8,502.2214285714285,155.0237434076347
2015-02-01,4.4,71.8625,,,202.7265,118.03873931909123,92.46867872595512,134.0546853531181,221.945,1.21989197605957,623.6175000000001,235.342,498.4155,134.92201775695045,708.0615,145.76972582714887,708.0615,127.16279321917456,708.0615,126.29449087908554,954.655,0.4,99.5605,1.4,485.7835,155.21726982318577
2015-03-01,4.2,71.63727272727273,,,203.30136363636365,118.3876090310985,93.40432501216787,134.45822430911417,201.3959090909091,1.32008441617752,628.5031818181818,235.976,498.45272727272726,135.04788644784108,681.1322727272727,145.7088041760886,681.1322727272727,127.16676789698768,681.1322727272727,126.3485046334081,941.7309090909092,0.2999999999999999,100.54954545454548,1.4,485.8568181818182,155.41103783059037
2015-04-01,4.1,69.39428571428572,,,197.33666666666664,118.73647874310576,91.47403112116255,134.86176326511026,201.9542857142857,0.71003923838624,614.7276190476191,236.222,497.5771428571429,135.17387256157795,663.5066666666667,145.64790798605972,663.5066666666667,127.17074269903574,663.5066666666667,126.4025414883872,918.724761904762,0.2999999999999999,99.09761904761906,1.5,475.2138095238095,155.60504773144368
2015-05-01,4.0,67.94000000000001,,,192.9521052631579,119.085348455113,90.22468271268072,135.26530222110634,199.1084210526316,0.739896211948129,607.5968421052631,237.001,499.5036842105263,135.2999762077048,678.6489473684211,145.58703724642132,678.6489473684211,127.17471762532264,678.6489473684211,126.45660145390252,939.4289473684212,0.4,97.90263157894738,1.2,480.1589473684211,155.7992998277173
2015-06-01,4.4,69.75095238095238,,,199.3657142857143,119.43421816712024,93.7649180293892,135.66884117710242,202.35857142857145,0.790113641677968,629.9947619047618,237.657,509.5619047619047,135.4261974958675,706.9657142857143,145.52619194653687,706.9657142857143,127.17869267585225,706.9657142857143,126.51068453983804,979.522380952381,0.2999999999999999,101.50619047619048,1.4,486.0204761904762,155.99379442175984
2015-07-01,4.6,71.1809090909091,,,204.37409090909088,119.78308787912748,96.64680815369876,136.0723801330985,202.28272727272727,0.6198975034741508,650.1395454545454,238.034,507.02181818181816,135.55253653581434,715.6231818181818,145.46537207577433,715.6231818181818,127.18266785062846,715.6231818181818,126.5647907560819,1011.2772727272728,0.5,104.62,1.6,482.7922727272728,156.18853181629734
2015-08-01,5.0,74.50857142857143,,,212.55285714285716,120.13195759113476,102.40467955366648,136.4759190890946,196.29619047619047,0.2199621406881409,688.1157142857143,238.033,523.6542857142857,135.67899343739583,765.9342857142857,145.40457762350607,765.9342857142857,127.18664314965515,765.9342857142857,126.61892011252652,1073.1995238095235,0.4,107.87666666666668,2.0,502.6385714285714,156.38351231443374
2015-09-01,4.6,73.95,,,214.68380952380951,120.480827303142,102.54808602914564,136.87945804509067,178.25190476190477,0.5399560581137339,691.7290476190476,237.498,521.5514285714286,135.80556831056506,776.7633333333333,145.34380857910895,776.7633333333333,127.19061857293624,776.7633333333333,126.67307261906848,1060.647619047619,0.2,107.75285714285714,1.6,487.82047619047614,156.5787362196514
2015-10-01,4.0,72.2895238095238,,,211.2328571428572,120.82969701514924,101.53885910022264,137.28299700108676,176.49809523809523,0.819885952788486,685.3142857142857,237.733,523.7419047619047,135.9322612653777,769.6057142857143,145.28306493196422,769.6057142857143,127.19459412047556,769.6057142857143,126.72724828560868,1050.3333333333333,0.2,107.69809523809523,1.3,492.8780952380953,156.7742038358115
2015-11-01,3.9,73.18714285714286,,,211.1480952380952,121.1785667271565,104.73695274182656,137.68653595708284,186.26142857142852,1.0099978438248198,704.002380952381,238.017,530.6909523809524,136.05907241199202,756.3266666666667,145.2223466714576,756.3266666666667,127.19856979227704,756.3266666666667,126.78144712205216,1070.7185714285715,0.4,110.06428571428572,1.5,502.8238095238095,156.96991546715455
2015-12-01,4.4,64.9585,,,208.35700000000003,121.52743643916376,104.90573886541635,138.09007491307892,181.8445,0.959902931164264,704.238,237.761,514.597,136.1860018606691,765.7005,145.1616537869792,765.7005,127.20254558834452,765.7005,126.83566913830832,1056.504,0.5,108.1685,1.6,510.065,157.1658714183009
2016-01-01,4.8,53.14,,,210.1445,121.876306151171,107.23948551873684,138.493613869075,178.226,1.26992746768985,721.9480000000001,237.652,507.951,136.31304972177293,784.1345,145.10098626792362,784.1345,127.20652150868192,784.1345,126.88991434429067,1040.8200000000002,0.5999999999999999,109.142,1.8,506.1905,157.36207199425115
2016-02-01,4.7,47.98380952380952,,,200.92619047619047,122.1804789887735,104.77050811193226,138.8193921725586,177.40333333333334,0.8999545077941378,704.084761904762,237.336,509.5528571428572,136.4742953219532,781.1909523809524,145.0764658491606,781.1909523809524,127.22593968890592,781.1909523809524,126.94179562886998,1007.690476190476,0.5999999999999999,107.4657142857143,2.3,502.1476190476191,157.52855844013624
2016-03-01,4.5,45.665454545454544,,,200.1640909090909,122.484651826376,101.33267743534375,139.14517047604218,183.56545454545451,0.429954826428044,682.0677272727272,238.08,514.8313636363637,136.63573166061107,757.5872727272726,145.05194957406988,757.5872727272726,127.24536083333112,757.5872727272726,126.99369812607053,970.6781818181818,0.8,104.8318181818182,2.3,510.075,157.6952210259025
2016-04-01,4.2,46.46095238095238,,,202.9809523809524,122.78882466397847,99.97833630683265,139.47094877952577,188.0533333333333,0.6100734777441478,669.932380952381,238.992,521.7371428571429,136.7973589633723,759.7209523809523,145.0274374419512,759.7209523809523,127.26478494241,759.7209523809523,127.04562184456545,958.2361904761904,0.6999999999999998,103.31666666666668,2.3,513.4761904761905,157.862059937903
2016-05-01,4.2,48.26590909090908,,,204.77454545454543,123.092997501581,100.98547310722596,139.79672708300933,192.93818181818185,0.7799010573285279,681.8704545454545,239.557,527.4086363636363,136.95917745612957,771.4268181818181,145.00292945210447,771.4268181818181,127.2842120165951,771.4268181818181,127.09756679303146,990.7659090909092,0.6999999999999998,104.21954545454544,2.0,499.3427272727273,158.02907536268796
2016-06-01,4.2,48.52666666666667,,,205.42142857142855,123.3971703391835,100.863570503191,140.12250538649292,198.10904761904763,0.3499293082907189,681.0719047619048,240.222,528.6419047619047,137.1211873650428,766.4657142857143,144.9784256038297,766.4657142857143,127.30364205633909,766.4657142857143,127.14953298014888,974.5828571428572,0.8,103.27809523809525,1.9,504.08238095238096,158.19626748700497
2016-07-01,4.0,44.17809523809524,,,199.0985714285714,123.701343176786,96.22382721868708,140.4482836899765,200.77380952380952,0.5200795465929429,657.5671428571428,240.101,504.5,137.28338891653942,726.9399999999999,144.95392589642697,726.9399999999999,127.32307506209465,726.9399999999999,127.20152041460148,863.9757142857144,0.9,98.31238095238096,1.8,494.5728571428572,158.36363649779912
2016-08-01,3.4,44.40681818181818,,,197.63090909090909,124.00551601438848,97.18932644123238,140.7740619934601,205.14954545454543,0.43999245121385,658.8904545454545,240.545,506.9845454545455,137.4457823373147,738.3754545454545,144.92943032919655,738.3754545454545,127.3425110343145,738.3754545454545,127.25352910507664,864.1477272727273,1.0,98.99909090909092,1.3,502.4627272727273,158.5311825822134
2016-09-01,3.1,44.32476190476191,,,197.76761904761904,124.309688851991,98.68975283330964,141.09984029694368,205.55714285714285,0.0800128358322339,668.632380952381,241.176,510.55619047619047,137.60836785433207,749.52,144.9049389014388,749.52,127.36194997345152,749.52,127.30555906026528,879.7238095238096,1.3,100.10238095238095,1.9,506.9628571428571,158.69890592758875
2016-10-01,2.8,43.75736842105263,,,196.0784210526316,124.6138616895935,98.20887331378763,141.42561860042724,208.3168421052632,0.2600974996466638,663.922105263158,241.741,502.0736842105263,137.77114569482342,732.5831578947368,144.8804516124542,732.5831578947368,127.3813918799586,732.5831578947368,127.35761028886184,822.1736842105263,1.3,98.57,2.1,505.7794736842105,158.86680672146431
2016-11-01,2.9,43.47476190476191,,,195.9309523809524,124.918034527196,97.67790681614316,141.75139690391083,199.85,0.180102085901981,666.117619047619,242.026,495.55,137.93411608628946,718.5004761904762,144.85596846154334,718.5004761904762,127.40083675428872,718.5004761904762,127.40968279956438,828.2704761904762,1.5,97.08095238095238,2.3,501.5780952380952,159.0348851515776
2016-12-01,2.7,42.12047619047619,,,196.4704761904762,125.22220736479848,93.48066026667462,142.07717520739442,199.05761904761903,0.299910530892026,667.1680952380952,242.637,499.58238095238096,138.0972792565,702.9942857142856,144.83148944800692,702.9942857142856,127.42028459689492,702.9942857142856,127.46177660107448,832.0733333333334,1.8,96.33238095238096,2.1,489.5552380952381,159.20314140586484
2017-01-01,2.8,41.57619047619048,,,198.06952380952384,125.526380202401,96.89779705973422,142.402953510878,206.85857142857145,0.3800489980526539,661.1942857142857,243.618,500.5942857142857,138.26063543349426,702.54,144.80701457114577,702.54,127.4397354082303,702.54,127.51389170209724,815.8961904761904,1.9,96.42714285714284,2.5,492.7171428571429,159.371575672461
2017-02-01,2.7,41.244,,,197.783,125.6842457588094,95.41268911461918,142.67257687451908,207.141,0.330006153717788,643.2095,244.006,491.1155,138.44329090455824,685.298,145.04096906868244,685.298,127.5488483205256,685.298,127.67319385115952,803.741,2.3,93.9705,0.8,492.642,159.628091242762
2017-03-01,2.7,42.59391304347826,,,202.77739130434784,125.84211131521783,97.99312541224518,142.94220023816018,211.54217391304348,0.249913195707806,661.2026086956522,243.892,494.02086956521737,138.6261876809005,706.4404347826087,145.27530155002796,706.4404347826087,127.6580546544495,706.4404347826087,127.83269501520248,815.935652173913,2.3,96.09565217391304,0.9,504.1121739130435,159.88501968617118
2017-04-01,2.7,42.73222222222223,,,202.095,125.99997687162625,96.65688317557506,143.21182360180126,209.11111111111111,0.1399924093004699,655.7433333333333,244.193,488.4411111111111,138.8093260813083,701.7972222222222,145.51001262586416,701.7972222222222,127.76735448998886,701.7972222222222,127.99239544285408,826.8966666666666,2.6,95.19944444444444,1.2,494.3733333333333,160.14236166722603
2017-05-01,2.6,42.80227272727273,,,205.3640909090909,126.15784242803468,98.81855381703306,143.48144696544233,209.79954545454547,0.3100380247036469,671.5395454545454,244.004,493.6345454545455,138.9927064249901,741.8645454545455,145.74510290785952,741.8645454545455,127.87674790719905,741.8645454545455,128.1522953830528,867.8931818181819,2.7,97.61636363636364,1.5,499.19545454545454,160.40011785153357
2017-06-01,1.7,41.362857142857145,,,203.7,126.31570798444308,97.90992725566952,143.75107032908343,202.06619047619049,-0.23000324151785,665.1533333333334,244.163,499.4580952380952,139.17632903157596,747.0347619047619,145.98057300867072,747.0347619047619,127.98623498620395,747.0347619047619,128.31239508504822,851.7295238095238,2.6,97.87809523809524,1.5,502.0190476190476,160.6582889057722
2017-07-01,1.7,38.43380952380952,,,202.65714285714287,126.4735735408515,96.80268840055106,144.0206936927245,205.09952380952384,0.240052811618533,658.1714285714286,244.243,517.5014285714286,139.36019422111826,757.527619047619,146.2164235419443,757.527619047619,128.0958158071961,757.527619047619,128.47269479840125,854.8690476190476,2.6,97.17142857142856,1.4,512.4857142857143,160.91687549769335
2017-08-01,1.9,36.95681818181818,,,198.865,126.63143909725991,94.59731599791635,144.29031705636558,204.8336363636364,0.1899307784891099,644.2418181818182,245.183,511.3272727272728,139.5443023140922,761.3381818181817,146.45265512231816,761.3381818181817,128.20549045043663,761.3381818181817,128.63319477298455,835.8040909090909,2.7,96.4240909090909,1.8,510.4318181818182,161.17587829612322
2017-09-01,1.5,36.25157894736842,,,192.87473684210525,126.78930465366832,91.60135734027554,144.55994042000668,199.75894736842105,0.1598987857170789,625.5415789473685,246.435,508.7152631578948,139.72865363139636,744.6821052631578,146.6892683654233,744.6821052631578,128.31525899625544,744.6821052631578,128.793895258983,830.1,2.8,95.29,1.6,498.5757894736842,161.43529797096448
2017-10-01,1.9,36.138,,,193.741,126.94717021007676,93.09104849666186,144.82956378364776,197.713,0.4200928647988089,629.5465,246.626,500.5895,139.91324849435324,740.8725000000001,146.9262638878853,740.8725000000001,128.42512152505117,740.8725000000001,128.954796506894,831.894,2.8,95.046,1.9,491.1655,161.69513519319813
2017-11-01,1.9,36.23619047619048,,,195.2,127.10503576648516,93.14569657368888,145.09918714728883,194.3595238095238,0.280051216389266,633.7676190476191,247.284,496.5604761904762,140.09808722470987,743.8880952380953,147.16364230732603,743.8880952380953,128.5350781172913,743.8880952380953,129.1158987675279,836.9690476190475,2.8,95.65190476190476,1.7,483.04238095238094,161.95539063488505
2017-12-01,2.3,36.143157894736845,,,196.33052631578948,127.26290132289358,93.92290321821056,145.36881051092993,193.46947368421053,0.4400480498148969,636.9236842105263,247.805,498.33736842105264,140.28317014463832,753.5652631578947,147.40140424236515,753.5652631578947,128.6451288535123,753.5652631578947,129.2772022920084,853.4621052631579,2.7,96.55947368421052,1.8,486.6552631578948,162.2160649691679
2018-01-01,2.2,31.91,,,188.33227272727277,127.420766879302,89.17492079014636,145.638433874571,188.29045454545457,0.290046090072946,605.5286363636363,248.859,486.8863636363636,140.46849757673624,737.7386363636364,147.63955031262185,737.7386363636364,128.75527381431942,737.7386363636364,129.43870733177292,835.3963636363637,2.7,94.11090909090908,1.5,481.1068181818182,162.47715887027272
2018-02-01,2.0,30.1065,,,183.8915,127.65990613041376,87.01009806848678,145.8616909246365,183.934,0.320034396599276,596.839,249.529,475.2455,140.73128853339958,737.5185,147.8440628922293,737.5185,128.95219405927938,737.5185,129.6240815973891,834.7385,2.5,94.5235,2.9,470.4785,162.73371798466732
2018-03-01,1.8,29.836190476190477,,,185.59761904761905,127.8990453815255,88.0676578784341,146.084947974702,184.24666666666667,0.0899625998180522,603.4452380952381,249.577,466.6204761904762,140.9945711240456,744.0242857142857,148.0488587658127,744.0242857142857,129.1494154770125,744.0242857142857,129.80972134478478,842.4766666666666,2.3,95.52761904761904,2.1,468.61047619047616,162.99068221803148
2018-04-01,1.9,29.704285714285717,,,186.0952380952381,128.13818463263726,87.69793632051822,146.30820502476752,176.7485714285714,0.2199577858794659,600.547619047619,250.227,471.6580952380952,141.25834626843186,737.7114285714285,148.25393832579525,737.7114285714285,129.34693852813697,737.7114285714285,129.9956269541668,845.6990476190476,2.2,95.50380952380952,1.8,461.69952380952384,163.2480522100672
2018-05-01,2.0,26.734761904761903,,,191.42809523809524,128.377323883749,92.77258158499946,146.531462074833,172.9295238095238,0.400053206068724,626.1190476190476,250.792,486.7876190476191,141.52261488803666,740.5547619047619,148.4593019651437,740.5547619047619,129.54476367397535,740.5547619047619,130.18179880628657,843.9204761904763,2.3,98.41333333333333,1.8,471.20238095238096,163.50582860148663
2018-06-01,2.5,24.04952380952381,,,194.5004761904762,128.61646313486074,94.3064783671109,146.7547191248985,168.8814285714286,1.2600141718975,636.1461904761904,251.018,484.7714285714286,141.78737790606215,742.4657142857143,148.6649500773692,742.4657142857143,129.7428913765559,742.4657142857143,130.36823728244082,845.2528571428572,2.3,98.49,1.9,476.8723809523809,163.76401203401358
2018-07-01,2.7,23.608,,,199.158,128.8556023859725,96.8563166117964,146.977976174964,170.655,0.3300650614733759,652.4069999999999,251.214,496.625,142.0526362474377,762.3645,148.87088305652796,762.3645,129.94132209861337,762.3645,130.55494276447232,859.146,2.3,97.0035,2.1,483.052,164.0226031503852
2018-08-01,2.6,22.16409090909091,,,199.69954545454547,129.09474163708427,97.60886991488596,147.2012332250295,167.49818181818182,-0.0899012272011563,656.2509090909091,251.663,503.49,142.318390838823,758.5895454545455,149.077101297222,758.5895454545455,130.14005630359034,758.5895454545455,130.74191563477066,845.8686363636364,2.4,95.86727272727272,2.3,481.5340909090909,164.2816025943536
2018-09-01,3.1,17.82294117647059,,,205.8258823529412,129.333880888196,100.85772621134016,147.424490275095,165.87941176470588,0.4799705728796009,680.9147058823529,252.182,521.53,142.5846426086114,793.7741176470588,149.28360519460006,793.7741176470588,130.3390944556381,793.7741176470588,130.92915627627312,887.6417647058823,2.2,99.30411764705885,2.5,489.99470588235295,164.54101101068727
2018-10-01,2.9,18.186818181818182,,,203.29409090909093,129.57302013930774,100.57422052524952,147.64774732516048,179.43363636363637,0.4499264883886838,676.8409090909091,252.772,520.6854545454545,142.85139248693304,777.7950000000001,149.4903951443581,777.7950000000001,130.53843701961787,777.7950000000001,131.11666507246537,880.954090909091,2.2,97.73727272727272,2.5,481.1936363636364,164.80082904517295
2018-11-01,2.8,18.6085,,,200.8555,129.8121593904195,100.74287999066168,147.871004375226,178.972,-0.210044105343368,677.612,252.594,513.0835,143.1186414056582,769.7165,149.69747154274037,769.7165,130.7380844611018,769.7165,131.3044424073823,873.5440000000001,2.2,97.655,2.2,490.592,165.06105734461713
2018-12-01,2.6,18.03421052631579,,,202.8163157894737,130.05129864153128,101.41889913081508,148.0942614252915,175.6794736842105,0.1500107010251119,681.9868421052631,252.767,508.3052631578947,143.38639029840053,775.5,149.9048347865398,775.5,130.93803724637414,775.5,131.4924886656088,863.6478947368422,2.0,98.95263157894736,1.9,489.9363157894737,165.32169655684746
2019-01-01,1.8,18.097727272727276,,,202.46818181818185,130.290437892643,100.46727434177994,148.317518475357,180.7972727272727,0.319961730067614,677.0618181818182,252.561,508.2468181818182,143.65464010052028,772.9072727272727,150.11248527309917,772.9072727272727,131.13829584243223,772.9072727272727,131.68080423228048,871.7954545454545,1.8,99.52272727272728,1.7,483.5568181818182,165.5827473307147
2019-02-01,1.7,17.139,,,197.621,130.50785051249744,97.26035602338744,148.43379226011933,176.5865,0.429945299232147,656.3045,253.319,497.01450000000006,143.8859321885118,744.8945,150.19971141248053,744.8945,131.25879719196277,744.8945,131.83840074744134,853.5475,1.8,97.2255,1.5,469.097,165.8033863484758
2019-03-01,2.0,16.25809523809524,,,202.12047619047615,130.72526313235184,99.11198372005506,148.55006604488165,174.26809523809524,0.7499615678750241,667.6785714285714,254.277,499.6476190476191,144.11759666983448,754.6223809523809,150.28698823651598,754.6223809523809,131.37940926868515,754.6223809523809,131.99618587522298,879.5304761904762,1.8,99.38523809523812,2.3,472.6904761904762,166.02431936773732
2019-04-01,2.0,15.489047619047618,,,202.07285714285712,130.94267575220627,99.01604989088209,148.666339829644,171.4604761904762,0.569969502478992,667.3990476190476,255.233,498.97428571428566,144.34963414406266,749.5661904761904,150.37431577465696,749.5661904761904,131.50013217434517,749.5661904761904,132.15415984135828,869.427619047619,2.0,99.32333333333334,2.5,474.5695238095238,166.24554678025626
